Microseconds	Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Acceleration X	Acceleration Y	Acceleration Z	G Force	Angular Velocity X	Angular Velocity Y	Angular Velocity Z	Roll	Pitch	Heading	Velocity North	Velocity East	Velocity Down	Latitude	Longitude
400841	1.1923816	-0.42478004	-9.438503	0.87444195	-0.069357175	-1.553227972	0.9207356	-0.37499198	0.3575805	0.97362804	0.8709080106	-0.0679225838	-1.5530215481	0.8326603932	2.4743790055	34.6342706781	7.527544	5.337492	0.037242852	19.0329404362	-98.3181737397
450267	0.705484	-0.41923884	-9.651089	0.362123539	0.606201601	-1.312299879	0.43273252	-0.36431822	0.14486833	0.98941547	0.3585809471	0.607627972	-1.3120960356	0.8474636898	2.505091027	34.5702453955	7.547998	5.3218403	0.03558392	19.0329437437	-98.3181713883
500886	0.89961576	-0.25797752	-10.62384	0.445320821	0.305504629	-1.10144268	0.620766	-0.20055604	-0.82819664	1.0892428	0.441756828	0.306940562	-1.1012405827	0.8685282968	2.5255181496	34.5160458713	7.570903	5.3260274	-0.0069456776	19.0329472027	-98.318168868
550258	0.7410741	0.1513063	-9.291724	1.154060788	0.575889221	-1.054634711	0.4594257	0.21369794	0.5037378	0.95192045	1.1504884474	0.5773270899	-1.0544330686	0.9226522336	2.554613693	34.4656542534	7.572049	5.3365765	0.020563945	19.0329504831	-98.3181664997
600784	0.8213326	-0.04246791	-9.041609	0.388665388	1.992390162	-1.285705247	0.52514714	0.02801304	0.7530897	0.92744786	0.385073088	1.9938182791	-1.2855115733	0.9370927713	2.659700555	34.4003831443	7.588185	5.3358264	0.061400868	19.0329539531	-98.3181640837
650233	1.1016114	-0.51283795	-10.118853	-0.884006416	2.682144253	-0.971903589	0.7847399	-0.44543597	-0.32505772	1.0415673	-0.8876084302	2.6835664503	-0.9717160627	0.8914517777	2.791959731	34.3564586531	7.628716	5.3366337	0.047560327	19.0329573397	-98.3181616442
700800	0.7164304	-0.17005149	-10.191283	0.541684924	2.75079069	-0.860918631	0.377292	-0.1044886	-0.39854488	1.043358	0.5380640131	2.7522128871	-0.8607388455	0.9161905711	2.9355324323	34.3130368638	7.6474295	5.3299756	0.022817405	19.0329609065	-98.3181591938
750224	0.68079394	0.010437	-10.706298	0.499322042	1.764334244	-0.794755044	0.32110554	0.079732314	-0.9146708	1.0951014	0.4956928587	1.7657547717	-0.7945835305	0.9385355349	3.022682914	34.2761064863	7.647013	5.332144	-0.024887037	19.0329642601	-98.3181568147
800896	0.4513541	-0.01870755	-10.758126	0.82637624	1.001672665	-0.784668221	0.07962992	0.05502223	-0.9672167	1.098842	0.8227431103	1.0030871216	-0.7845003499	0.9776609076	3.0743461614	34.2382945591	7.6469584	5.3359566	-0.07699295	19.0329678295	-98.3181542513
850265	0.32305348	-0.003971573	-9.944752	0.968944903	0.481521658	-0.75190775	-0.054525238	0.077597104	-0.15426826	1.0153213	0.9653092694	0.4829337617	-0.7517418519	1.0230324882	3.0986746881	34.2036688392	7.6551757	5.346613	-0.06370199	19.032971377	-98.3181516878
900806	0.20745404	-0.21722598	-10.404429	0.909249429	-0.17189446	-0.754205805	-0.17080782	-0.12893972	-0.6140314	1.062082	0.9056199426	-0.1704926397	-0.7540410454	1.0660997148	3.0888425549	34.1635206837	7.6463256	5.320048	-0.08617029	19.0329749292	-98.3181492448
950260	0.419558	-0.08053416	-10.030405	1.647464092	-0.800489443	-0.675111835	0.044860564	0.018991526	-0.24001348	1.0246506	1.6438358951	-0.7990907723	-0.6749455575	1.1449034018	3.0503816079	34.1332274287	7.640239	5.324974	-0.09945792	19.0329783162	-98.3181467413
753	0.26769316	-0.1619787	-9.499725	1.092664825	-0.57518021	-0.781045488	-0.10056486	-0.05082972	0.29074576	0.9700197	1.0890419407	-0.5737879515	-0.7808790595	1.1976754923	3.0205157709	34.0914715984	7.6358066	5.305722	-0.09780925	19.0329818702	-98.3181442937
50218	0.38988766	-0.23836079	-10.058898	1.274799256	-0.682860457	-0.547874441	0.026605692	-0.118934184	-0.26835558	1.0277872	1.2711773588	-0.6814713479	-0.5477096821	1.2584849701	2.9876810784	34.0621934613	7.630336	5.2805476	-0.11123295	19.0329852303	-98.3181420212
100811	0.35851583	-0.013459353	-9.614708	1.797563873	-0.446946861	-0.602932483	1.1037378E-05	0.11933352	0.17578343	0.9818982	1.7939370429	-0.4455580939	-0.6027704553	1.3480314822	2.9664343331	34.0315553576	7.621319	5.277692	-0.10749357	19.0329887478	-98.3181395451
150206	0.35460702	-0.14366284	-9.705921	2.045871303	-0.08843654	-0.684998154	-0.002413097	0.0051716943	0.08427305	0.99139494	2.04224174	-0.0870470897	-0.684831801	1.4464883555	2.9630842012	34.0048028727	7.616729	5.2958894	-0.10053579	19.0329921374	-98.3181369378
200765	0.20586534	-0.22369839	-9.565315	1.79808312	0.095245129	-0.544096171	-0.15082648	-0.057902366	0.22444543	0.9766344	1.7944436912	0.0966318657	-0.5439279961	1.535479042	2.9699584071	33.9793544985	7.623248	5.2967815	-0.0981321	19.0329957882	-98.3181343175
250199	0.39592358	-0.38956562	-9.759901	1.052353731	0.140879415	-0.453378129	0.036938857	-0.2122912	0.029432764	0.99803305	1.0487105844	0.1422649952	-0.4532138252	1.5856656024	2.9774901326	33.9544015408	7.629691	5.2674074	-0.08595995	19.0329992197	-98.318132064
300788	0.3232608	-0.15017807	-9.626825	1.05118668	0.039033317	-0.329510486	-0.03645554	0.03600938	0.1622602	0.98319566	1.047543305	0.0404252098	-0.3293512285	1.6393797279	2.9803815793	33.9383563639	7.626624	5.263026	-0.07509212	19.0330027893	-98.3181295756
350269	0.29609093	-0.15967129	-9.891958	0.871251417	-0.225339097	-0.571274252	-0.06271813	0.033790484	-0.10299809	1.0100836	0.8676077391	-0.2239453966	-0.571114236	1.6804546641	2.9702474	33.9117763033	7.6146035	5.257613	-0.069703035	19.0330061566	-98.3181271903
400852	0.27000883	-0.104620226	-9.941169	0.897845897	-0.879868991	-0.600636287	-0.08461238	0.09680076	-0.15220314	1.0148518	0.894196603	-0.8784821591	-0.6004715274	1.7230692768	2.9267482019	33.8836881369	7.597384	5.2614603	-0.07575029	19.0330096369	-98.3181246419
450222	0.5465323	-0.25099987	-9.54197	1.147973041	-0.59572151	-0.650287588	0.19840486	-0.041989196	0.24710134	0.97625464	1.1443220009	-0.5943373345	-0.6501195654	1.7775075541	2.8986345362	33.8526177582	7.6128144	5.2673397	-0.06327951	19.0330131132	-98.3181221933
500770	0.6880681	-0.22273056	-9.716518	1.258407182	-0.36852612	-0.583474716	0.34360874	-0.003998139	0.07242537	0.9950357	1.2547427094	-0.3671402367	-0.5833118155	1.8394862085	2.8831354709	33.8167583544	7.62448	5.241891	-0.0659988	19.0330166636	-98.3181199722
550200	0.7666827	-0.2654158	-9.379048	1.509846101	0.194300421	-0.475145373	0.42295817	-0.034515884	0.40951282	0.96167576	1.5061767715	0.1956873293	-0.4749830421	1.9122218036	2.8935480184	33.7987120839	7.6312866	5.2574363	-0.05675256	19.0330200062	-98.3181174999
600771	0.9394444	-0.32292318	-9.605466	1.253037591	0.754443571	-0.418957391	0.59012276	-0.08046172	0.18233448	0.986711	1.2493448868	0.7558368539	-0.4187866362	1.9744533268	2.9368993808	33.7889810375	7.6461163	5.296356	-0.08326786	19.0330234871	-98.3181147393
650211	0.8594543	-0.21491452	-9.615024	1.240925085	0.931416049	-0.266157825	0.5025197	0.037979137	0.17199083	0.9863891	1.2372238055	0.9328118364	-0.265987222	2.0344700472	2.9830207644	33.7766101988	7.6504335	5.2871814	-0.07238129	19.0330268193	-98.3181124976
700795	1.0448792	-0.261119	-9.911208	0.872864025	0.688189446	-0.431016014	0.6793723	-0.0004812123	-0.12485555	1.0186505	0.8691459736	0.6895951749	-0.4308553148	2.0782819162	3.0222661207	33.7522279413	7.676745	5.279596	-0.06217249	19.0330304055	-98.3181101822
750162	0.9819564	-0.22277205	-9.704391	0.39589336	0.395010975	-0.507655214	0.6122924	0.043568637	0.08161611	0.996823	0.3921695408	0.3964181081	-0.5075095413	2.0960452651	3.0424601062	33.7189743306	7.703574	5.2520533	-0.036761895	19.033033902	-98.3181081405
800714	1.1093632	-0.32099882	-9.868342	0.444067481	0.110390153	-0.441329106	0.7366404	-0.051510315	-0.082549155	1.0153391	0.4403175553	0.1117950659	-0.4411905294	2.1154908136	3.053182289	33.6972950066	7.7244983	5.259653	-0.030731754	19.0330374336	-98.3181056991
850161	0.84031343	-0.31631786	-10.210547	0.205559457	-0.617544041	-0.478741657	0.46871236	-0.044860303	-0.4247578	1.0469174	0.2018007849	-0.6161394501	-0.4785980335	2.1242876419	3.0240292202	33.6838094811	7.750223	5.3134537	-0.064284824	19.0330409912	-98.3181028676
900739	0.5874673	-0.19274738	-9.819306	0.517869496	-0.497271012	-0.460459707	0.22103618	0.08153448	-0.03339446	1.0045574	0.5141003703	-0.4958676356	-0.4603042825	2.1482505258	3.0011304798	33.6573217039	7.7595696	5.3080983	-0.070733	19.0330446587	-98.3181004202
950249	0.8403827	-0.12507346	-9.543246	0.568509619	-0.349361975	-0.571752479	0.47755495	0.15425473	0.24268092	0.97863877	0.564737116	-0.3479604204	-0.5716010767	2.1743759994	2.9851132308	33.6259574752	7.7737584	5.3070197	-0.050854392	19.0330481565	-98.3180981212
828	1.123152	-0.42477274	-9.087219	-0.172048803	0.546617687	-0.630962365	0.7584184	-0.14331417	0.69853795	0.9371838	-0.1758254048	0.5480114626	-0.630816578	2.1625397369	3.0143002988	33.5921623063	7.826019	5.313908	-0.01486504	19.0330519328	-98.3180956163
50182	0.76394194	-0.41397882	-10.111155	0.109005142	0.698092689	-0.604455615	0.3943962	-0.13431172	-0.32556918	1.0365573	0.1052258944	0.6994825568	-0.6043128258	2.1661908525	3.0496600363	33.5631221634	7.836592	5.3040175	-0.01744463	19.0330553963	-98.3180932664
100738	0.87728715	-0.31317955	-9.581754	0.058989427	1.016322359	-0.366146899	0.499446	-0.033710077	0.20348255	0.9835399	0.0552002228	1.0177115431	-0.3660099162	2.1676415847	3.1036959396	33.5444930501	7.8373947	5.2882905	0.0035636465	19.0330588901	-98.3180909376
150173	1.0035722	-0.26596934	-10.4245205	-0.759159361	0.640669316	-0.548030094	0.6174362	0.00942733	-0.63954616	1.0701163	-0.7629529244	0.6420566788	-0.5478997891	2.1287951115	3.1360989641	33.5155646187	7.856542	5.2836456	-0.024806662	19.0330623937	-98.3180886591
200734	1.1144822	-0.28206986	-9.455536	-0.288618447	0.208472362	-0.525250768	0.7242473	-0.011931112	0.32941732	0.97351956	-0.2924294456	0.2098550009	-0.525123309	2.1108336871	3.1503294356	33.4885741396	7.8839273	5.2933574	-0.010202829	19.0330660421	-98.3180861778
250163	1.0350716	-0.2930365	-9.97363	-0.586882714	0.234084964	-0.462914895	0.6420579	-0.026414543	-0.18870628	1.0249302	-0.5907002588	0.2354653265	-0.4627855385	2.0807817654	3.1627691832	33.4722302558	7.9196773	5.335636	-0.027030163	19.0330696762	-98.318083481
300755	0.8068027	-0.1368623	-9.927112	-0.865733915	-0.180779436	-0.635461145	0.4142791	0.12316439	-0.14201316	1.0172547	-0.869566182	-0.1794019385	-0.6353216949	2.0333679583	3.1569601832	33.4408150284	7.9223886	5.3454185	-0.06608939	19.0330732962	-98.3180809537
350150	1.0068879	-0.23151436	-10.022169	-0.663044029	-0.633568347	-0.790109529	0.61737734	0.021582574	-0.23671721	1.0293064	-0.6668818362	-0.6321934683	-0.789962528	1.9985878761	3.1274188562	33.404953196	7.958837	5.3812604	-0.08340995	19.0330769721	-98.3180782985
400696	1.1626477	-0.4512307	-9.344822	-1.329786226	-0.461866081	-0.687813179	0.7781361	-0.20656343	0.4411797	0.9638671	-1.3336290417	-0.4604928337	-0.6876563878	1.9284724933	3.10579812	33.3726588474	8.013151	5.4111376	-0.06491844	19.0330808235	-98.3180755393
450138	0.946746	-0.24678709	-9.583653	-0.633131367	0.352465537	-0.579659334	0.56236035	-0.011625142	0.20265777	0.984267	-0.6369760806	0.3538366598	-0.5794982173	1.8957437446	3.1240693314	33.3446289653	8.054173	5.429076	-0.06470596	19.0330845534	-98.31807303
500695	0.9066723	-0.16866715	-9.895644	-0.749964864	0.729041566	-0.651669563	0.51770926	0.060059782	-0.10937195	1.0151807	-0.7538025959	0.7304095015	-0.6515133793	1.8560480512	3.1609326213	33.3078612981	8.041542	5.39574	-0.06363027	19.0330880319	-98.3180708797
550188	1.0755085	-0.2201668	-9.746931	-0.484964187	0.657426654	-0.671806478	0.6798015	0.0025459705	0.03917595	1.0022523	-0.4888016911	0.6587917807	-0.671648777	1.8304186011	3.1943122111	33.2803049758	8.028786	5.4008956	-0.075071156	19.0330912956	-98.318068519
600753	1.020783	-0.30334616	-9.720982	-0.944148433	0.940292639	-0.713757045	0.6171317	-0.08580824	0.064797305	0.9992552	-0.9480011147	0.9416563243	-0.7135939553	1.779268984	3.2456843405	33.2498878667	8.031979	5.410262	-0.09457741	19.0330948244	-98.3180659752
650158	0.969562	-0.3414752	-10.256428	-0.703944568	1.13585674	-0.577334755	0.55588126	-0.13277549	-0.4709869	1.0530254	-0.7078036244	1.137217997	-0.5771686295	1.7431324263	3.3022893056	33.2263920159	8.030223	5.4083195	-0.14417638	19.0330982034	-98.3180635837
700722	0.88765717	-0.07067533	-9.856753	-0.642382934	0.948411457	-0.691355087	0.46469304	0.13262847	-0.07175188	1.0108279	-0.6462570934	0.94977962	-0.6911834216	1.7087073622	3.3545290209	33.1967131744	8.036705	5.4299645	-0.15658887	19.0331018657	-98.318060962
750146	1.122035	-0.24044462	-9.842252	-0.818087046	1.241225082	-0.764110186	0.6886478	-0.043049045	-0.05767349	1.0125619	-0.8219678838	1.2425939279	-0.7639341949	1.666397983	3.4165401566	33.1645475368	8.059092	5.4481525	-0.15528856	19.0331054107	-98.3180584465
800657	1.0222564	-0.23889191	-9.932518	-0.824108086	1.179291052	-0.695994379	0.57786745	-0.04911541	-0.1483596	1.020441	-0.8280065299	1.180668549	-0.6958139104	1.6228175816	3.481010464	33.1354393955	8.071894	5.4639616	-0.16385882	19.033109061	-98.3180558162
850131	1.0057412	-0.2674364	-10.240264	-0.398093591	1.319188959	-0.578472589	0.5498275	-0.08326715	-0.4566672	1.051506	-0.4019989798	1.3205674433	-0.5782928028	1.6014755172	3.5464816217	33.1082692066	8.084391	5.4550023	-0.20768993	19.0331125876	-98.3180534649
900645	0.9516636	0.008300102	-9.932335	-0.207502589	0.9769001	-0.581007955	0.48581827	0.19083382	-0.14935626	1.0190907	-0.2114171601	0.9782859458	-0.58082889	1.589884079	3.5990136691	33.0827868333	8.081496	5.4674416	-0.22218738	19.0331162043	-98.3180509182
950111	1.0541171	-0.19151764	-9.892805	-0.213405561	0.678201281	-0.758807607	0.5802312	-0.011855435	-0.110267796	1.0166615	-0.2173245907	0.6795869746	-0.7586295665	1.5769358617	3.633326111	33.0461624483	8.084174	5.457176	-0.23877302	19.0331196475	-98.3180486103
676	1.0257826	-0.2999309	-10.064367	-0.435330379	0.157541861	-0.649153169	0.54763913	-0.12393265	-0.2819984	1.0340534	-0.4392690454	0.1589318615	-0.6489723213	1.5521096419	3.6457260917	33.0170008797	8.11807	5.4771276	-0.25114912	19.0331234824	-98.3180458953
50148	1.0053083	-0.2083271	-9.830966	0.06904246	-0.313159297	-0.376075983	0.52781415	-0.0341081	-0.04850399	1.0098641	0.0650974373	-0.3117684433	-0.3758903541	1.5542204739	3.6310220605	33.0030005097	8.138941	5.4986095	-0.25538474	19.0331271144	-98.318043306
100730	1.0903797	-0.16871688	-9.964176	-0.091706872	-0.916367169	-0.422645048	0.6177433	0.005183793	-0.18142964	1.0242721	-0.0956618366	-0.91497161	-0.4224514501	1.5479735829	3.5869148238	32.9805683471	8.158036	5.502169	-0.2796416	19.0331308583	-98.3180407958
150126	0.9407414	-0.111055665	-9.553437	-0.419545508	-1.025537877	-0.455246527	0.47635126	0.06060947	0.22987913	0.9807535	-0.4235032612	-1.0241425457	-0.4550514117	1.5257085323	3.537325829	32.9551539721	8.17876	5.5003514	-0.26765528	19.0331345316	-98.3180384186
200677	1.0265976	-0.23598988	-9.546493	-0.66399942	-0.549843054	-0.416371633	0.5687854	-0.07072943	0.2374501	0.98142314	-0.6679638899	-0.5484475323	-0.4161790217	1.4901170236	3.5112272208	32.9290426143	8.213711	5.490225	-0.23911513	19.0331384122	-98.3180359904
250118	0.9090994	-0.0354215	-9.683737	-0.415265825	-0.433977129	-0.40487301	0.45505312	0.12547643	0.100593336	0.9934585	-0.4192326475	-0.4325825179	-0.4046813848	1.4682857659	3.4905259799	32.9067270202	8.238589	5.4958997	-0.21822208	19.0331421964	-98.3180336143
300674	0.9108619	-0.032486517	-9.688805	0.13563475	0.060233679	-0.47598541	0.45803744	0.12592694	0.09571511	0.99398077	0.1316570568	0.0616183666	-0.4757958726	1.4714264386	3.4953565933	32.8817570629	8.234394	5.4890237	-0.21553591	19.0331458957	-98.318031246
350078	1.0406543	-0.13438919	-9.826405	1.022398874	0.118245658	-0.461842669	0.58596927	0.027692683	-0.04208917	1.0096104	1.0184170258	0.1196267601	-0.4616549525	1.5199537184	3.5018012562	32.8592399023	8.246137	5.4893003	-0.22183134	19.0331495219	-98.31802891
400621	0.9851444	-0.23380655	-9.9320345	0.562810168	0.854171846	-0.283556537	0.52600425	-0.064840645	-0.14817631	1.0199274	0.558812572	0.8555495713	-0.2833698448	1.5459894889	3.5479356931	32.8479958931	8.270029	5.500944	-0.23153152	19.033153396	-98.3180263282
450117	0.87827754	-0.12291666	-9.749633	0.857760655	0.599571612	0.031273676	0.41328612	0.05356735	0.03364022	0.9999542	0.8537577091	0.6009493371	0.0314597754	1.5880526776	3.5773765405	32.85387532	8.288559	5.521949	-0.24549899	19.0331571469	-98.3180237742
500605	1.0510669	-0.19830096	-9.815769	0.279786822	0.605901983	-0.159184313	0.58027804	-0.018282963	-0.03296811	1.0088353	0.2757738586	0.6072768623	-0.1589971467	1.6003741871	3.6097668153	32.8467354956	8.315688	5.5300465	-0.2371408	19.0331610503	-98.3180212314
550072	0.99972844	-0.1153731	-10.020715	1.093732915	0.614974106	0.042813419	0.5235942	0.06919164	-0.23831141	1.0287519	1.0897167634	0.6163482642	0.0429949926	1.6539026832	3.6398642716	32.8473669086	8.335371	5.5281134	-0.23076652	19.0331648056	-98.31801889
600638	0.6788635	0.031402364	-9.742977	1.709677856	0.650965674	-0.285692887	0.19779615	0.22780156	0.038819052	0.9971285	1.7056536605	0.6523389215	-0.2855172563	1.7391446583	3.6746508804	32.8338158133	8.335337	5.533964	-0.2212495	19.033168693	-98.3180163626
650124	1.1593835	-0.069796406	-10.070942	1.564273905	0.209948954	0.087019854	0.6737206	0.14017129	-0.2898501	1.0357113	1.5602463704	0.2113228276	0.0871900968	1.8158663519	3.6848530581	32.8372278722	8.355709	5.5416775	-0.24592938	19.0331724301	-98.3180139932
700663	1.013697	-0.1126774	-9.533689	1.206708493	-0.505215926	-0.361465829	0.52988786	0.109281495	0.24710971	0.9795983	1.2026739766	-0.5038522786	-0.3612981102	1.8737479552	3.6599680986	32.8189363221	8.390362	5.565653	-0.23711286	19.0331764605	-98.3180113409
750116	0.94082433	-0.4992304	-9.92873	0.521259054	-0.946904034	-0.219171626	0.46311185	-0.27034113	-0.14777026	1.0203308	0.5172230569	-0.9455425501	-0.2189982337	1.898404331	3.6140643704	32.8104996724	8.418884	5.575615	-0.24277875	19.0331802662	-98.3180087532
800648	0.8877834	-0.15842319	-9.977669	1.15274499	-1.185881046	0.105778153	0.41852853	0.076939635	-0.19638677	1.0232531	1.1487085001	-1.184512883	0.1059541728	1.9579605449	3.5542094495	32.8132026059	8.431963	5.5776415	-0.25530952	19.0331841953	-98.3180062401
850087	0.82616645	-0.06273022	-9.559638	0.749729071	-1.396569842	-0.045124442	0.36782938	0.18170816	0.2220207	0.9800123	0.74569334	-1.3951992508	-0.0449514671	1.9940590053	3.4858677909	32.8015846059	8.424846	5.5428143	-0.24149464	19.0331878285	-98.3180041029
900578	0.8455494	-0.16210483	-9.411923	0.554615459	-1.190819652	-0.157039709	0.39804882	0.087288864	0.37026238	0.9654471	0.5505763125	-1.1894609756	-0.1568736789	2.0194361937	3.4254685799	32.7900588894	8.425781	5.536093	-0.21887952	19.0331916383	-98.3180016173
950052	0.8737653	-0.3333436	-9.382713	0.197117267	-0.58912886	-0.120419385	0.43349877	-0.08159819	0.39986435	0.96341825	0.1930772484	-0.5877732571	-0.1202508971	2.0285085063	3.3969089787	32.7842086047	8.444275	5.5411754	-0.19012426	19.0331953958	-98.3179990816
581	0.85797673	-0.24094251	-9.8469925	0.523973788	-0.290693515	0.073351517	0.42020345	0.01385769	-0.064352445	1.0099245	0.5199157451	-0.2893352751	0.0735206448	2.054129912	3.3851698567	32.7877226611	8.46833	5.5535135	-0.18995395	19.0331993891	-98.3179964102
50067	0.75093085	-0.07450163	-9.51355	0.252288329	-0.097348846	-0.063277287	0.3153201	0.18334396	0.2691304	0.9745935	0.2482249167	-0.0959890596	-0.0631052798	2.0662135791	3.3806510035	32.789663042	8.475615	5.585556	-0.16453175	19.0332032099	-98.3179936073
100592	0.7695859	-0.22149885	-9.72697	0.036486105	-0.268992467	-0.124658494	0.33539414	0.037473787	0.055763956	0.9968056	0.0324165284	-0.2676397294	-0.1244809091	2.0657322784	3.3675871283	32.7819379462	8.486767	5.5850334	-0.17327185	19.0332071825	-98.3179909222
150034	0.9228577	-0.21687016	-9.820204	0.382625717	0.135676595	0.202290623	0.48919535	0.043535326	-0.037508342	1.0078212	0.3785543176	0.1370276156	0.2024693466	2.0849143335	3.3739592395	32.7936822289	8.546822	5.626528	-0.16963938	19.0332113606	-98.3179880105
